time,field.header.seq,field.header.stamp,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w
1718607049776457296,7332,1718607049776457926,0.7213271885815097,-35.34721194164702,3.150499358587831,0.0017675627689131492,-0.013009651197520197,0.42640315284985714,0.9044379337120255
1718607049802408550,7333,1718607049802409035,0.7122056094121482,-35.29988679209906,3.1402690043540553,0.005152242747861361,-0.018345829184906563,0.4262739737824322,0.904393379134279
1718607049845120663,7334,1718607049845121241,0.7067778305216957,-35.25737941903801,3.1343661290758167,0.006504078685296445,-0.021621882330311735,0.42644776739861195,0.9042303317439031
1718607049921071107,7335,1718607049921071516,0.7007505694054327,-35.22048420372338,3.1152872084056815,0.00876761312640815,-0.028117960051534413,0.42637714338149574,0.9040658387996094
1718607049938828246,7336,1718607049938828653,0.8101070705560355,-35.167794374694736,3.0987811466817643,0.012834993494888583,-0.03469338843485164,0.4265339464034821,0.9037147914615352
1718607049998425074,7337,1718607049998425535,0.8336468105079587,-35.17128381692551,3.0989510809719523,0.014132082849607397,-0.03568312388384133,0.4264939859239929,0.9036757598137106
1718607050015224063,7338,1718607050015224609,0.8563761203108865,-35.16558961510222,3.0990916781539366,0.015683605585267504,-0.03628086886062787,0.4266416245028109,0.9035566652469373
1718607050034348205,7339,1718607050034348456,0.8761420053234944,-35.16068564570066,3.0992229150941326,0.015834412303889888,-0.03576419239377266,0.42666408260846334,0.9035640290213472
1718607050064446778,7340,1718607050064447118,0.9222163440671828,-35.17754533808081,3.098042101820248,0.015176553508420674,-0.034580147156835585,0.4266375999976678,0.9036339103389422
1718607050086758533,7341,1718607050086759628,0.9622636781269213,-35.192204202703735,3.097114199833475,0.014623224101840008,-0.033757703779192044,0.42662797510384937,0.9036786760852625
1718607050118337689,7342,1718607050118338001,0.9970523935140921,-35.20503714818393,3.1180304427800882,0.011795199036396312,-0.03079983290931132,0.42672668296484495,0.9037790557532691
1718607050140252950,7343,1718607050140253185,1.027276416420909,-35.21623986226414,3.1362072119917093,0.009045737497157619,-0.028455103740276138,0.4267743089094295,0.9038651287438527
1718607050201986743,7344,1718607050201986976,1.063124835817487,-35.22487941249922,3.1534051079071705,0.003249964386095644,-0.02118077836467703,0.42683234050782115,0.9040768581575191
1718607050224238436,7345,1718607050224238730,1.0845010617785982,-35.22302189076341,3.1756610153583935,-0.0022949426070761163,-0.013276215824570588,0.42696902725867397,0.904165872555247
1718607050296834916,7346,1718607050296835131,1.0571284544993493,-35.18299060477548,3.1908656252556766,-0.003266613712659467,-0.011697497272655396,0.4269620497793349,0.9041879814732318
1718607050340549315,7347,1718607050340549674,1.0334085236493928,-35.148305484463464,3.204060862123539,-0.009713552954153323,-0.002095064394498125,0.42713839088083577,0.9041316566905067
